customer_id,trans_date,tran_amount
CS7730,13/9/2021,25
CS8790,13/9/2021,30
CS7558,13/9/2021,30
CS8518,13/9/2021,44
CS8831,13/9/2021,78
CS7954,13/9/2021,47
CS7482,13/9/2021,52
CS7588,13/9/2021,38
CS8939,13/9/2021,47
CS8541,13/9/2021,20
CS8870,13/9/2021,51
CS8612,13/9/2021,11
CS5070,14/9/2021,80
CS4901,14/9/2021,41
CS5344,14/9/2021,36
CS1678,14/9/2021,44
CS5057,14/9/2021,96
CS1702,14/9/2021,51
CS4022,14/9/2021,98
CS1771,14/9/2021,85
CS2896,14/9/2021,93
CS4275,14/9/2021,85
CS6004,14/9/2021,100
CS3697,14/9/2021,71
CS3843,14/9/2021,93
CS5635,14/9/2021,37
CS3046,14/9/2021,104
CS2101,14/9/2021,67
CS4269,14/9/2021,49
CS4214,14/9/2021,68
CS2510,14/9/2021,38
CS5014,14/9/2021,46
CS4917,14/9/2021,73
CS4785,14/9/2021,82
CS3995,14/9/2021,52
CS3784,14/9/2021,96
CS4263,14/9/2021,79
CS5817,14/9/2021,103
CS1743,14/9/2021,96
CS2982,14/9/2021,75
CS2038,14/9/2021,87
CS5433,14/9/2021,36
CS2710,14/9/2021,66
CS5851,14/9/2021,77
CS1356,14/9/2021,74
CS1843,14/9/2021,51
CS4069,14/9/2021,79
CS4387,14/9/2021,88
CS4430,14/9/2021,104
CS5074,14/9/2021,47
CS1960,14/9/2021,56
CS5326,14/9/2021,103
CS2287,14/9/2021,103
CS5037,14/9/2021,83
CS4187,14/9/2021,64
CS5979,14/9/2021,58
CS5031,14/9/2021,50
CS1282,14/9/2021,87
CS5729,14/9/2021,42
CS3561,14/9/2021,58
CS1482,14/9/2021,40
CS5430,14/9/2021,100
CS1422,14/9/2021,82
CS3217,14/9/2021,95
CS1740,14/9/2021,83
CS5882,14/9/2021,47
CS1444,14/9/2021,70
CS3948,14/9/2021,41
CS2960,14/9/2021,63
CS1991,14/9/2021,101
CS4155,14/9/2021,101
CS2167,14/9/2021,61
CS2821,14/9/2021,52
CS4066,14/9/2021,86
CS5064,14/9/2021,92
CS3979,14/9/2021,68
CS2694,14/9/2021,88
CS3118,14/9/2021,62
CS3262,14/9/2021,42
CS5006,14/9/2021,82
CS2168,14/9/2021,99
CS3681,14/9/2021,42
CS4182,14/9/2021,55
CS7678,14/9/2021,35
CS7702,14/9/2021,45
CS7771,14/9/2021,21
CS8896,14/9/2021,53
CS8101,14/9/2021,17
CS8510,14/9/2021,39
CS8982,14/9/2021,65
CS7960,14/9/2021,48
CS7282,14/9/2021,11
CS7422,14/9/2021,58
CS7740,14/9/2021,58
CS8960,14/9/2021,36
CS8167,14/9/2021,24
CS8821,14/9/2021,25
CS8694,14/9/2021,25
CS4566,15/9/2021,98
CS6000,15/9/2021,75
CS4885,15/9/2021,43
CS3504,15/9/2021,50
CS5271,15/9/2021,65
CS4569,15/9/2021,38
CS1497,15/9/2021,38
CS3839,15/9/2021,92
CS1915,15/9/2021,100
CS3702,15/9/2021,63
CS3323,15/9/2021,98
CS2504,15/9/2021,103
CS1504,15/9/2021,57
CS1337,15/9/2021,36
CS2338,15/9/2021,91
CS3434,15/9/2021,70
CS4425,15/9/2021,46
CS1938,15/9/2021,69
CS3143,15/9/2021,44
CS5362,15/9/2021,65
CS3085,15/9/2021,59
CS5502,15/9/2021,43
CS5915,15/9/2021,46
CS3370,15/9/2021,66
CS1911,15/9/2021,82
CS1825,15/9/2021,103
CS2494,15/9/2021,66
CS4313,15/9/2021,59
CS5741,15/9/2021,68
CS5838,15/9/2021,80
CS5629,15/9/2021,82
CS3439,15/9/2021,43
CS3639,15/9/2021,38
CS1281,15/9/2021,48
CS1294,15/9/2021,84
CS2365,15/9/2021,65
CS2883,15/9/2021,62
CS1293,15/9/2021,92
CS5905,15/9/2021,78
CS5429,15/9/2021,68
CS2954,15/9/2021,105
CS5383,15/9/2021,63
CS3311,15/9/2021,75
CS1529,15/9/2021,69
CS3070,15/9/2021,55
CS1282,15/9/2021,52
CS5296,15/9/2021,98
CS4995,15/9/2021,61
CS2544,15/9/2021,48
CS5656,15/9/2021,102
CS3305,15/9/2021,104
CS2064,15/9/2021,36
CS2516,15/9/2021,105
CS1209,15/9/2021,68
CS5984,15/9/2021,64
CS2280,15/9/2021,49
CS1170,15/9/2021,94
CS3941,15/9/2021,51
CS4844,15/9/2021,83
CS2284,15/9/2021,103
CS5654,15/9/2021,35
CS1897,15/9/2021,90
CS5837,15/9/2021,90
CS5592,15/9/2021,46
CS2983,15/9/2021,69
CS3010,15/9/2021,69
CS3885,15/9/2021,77
CS2009,15/9/2021,104
CS4960,15/9/2021,80
CS2167,15/9/2021,94
CS4609,15/9/2021,51
CS4160,15/9/2021,42
CS1833,15/9/2021,35
CS4707,15/9/2021,80
CS4842,15/9/2021,66
CS1445,15/9/2021,94
CS1907,15/9/2021,57
CS2904,15/9/2021,78
CS7497,15/9/2021,75
CS7915,15/9/2021,61
CS7504,15/9/2021,50
CS7337,15/9/2021,14
CS8338,15/9/2021,16
CS7938,15/9/2021,18
CS7911,15/9/2021,34
CS7825,15/9/2021,73
CS8494,15/9/2021,53
CS7281,15/9/2021,33
CS7294,15/9/2021,44
CS7293,15/9/2021,17
CS8954,15/9/2021,76
CS7529,15/9/2021,64
CS8544,15/9/2021,42
CS8516,15/9/2021,23
CS7209,15/9/2021,69
CS7897,15/9/2021,36
CS8983,15/9/2021,26
CS8009,15/9/2021,38
CS3442,16/9/2021,39
CS1545,16/9/2021,55
CS4749,16/9/2021,40
CS3420,16/9/2021,48
CS1933,16/9/2021,42
CS6066,16/9/2021,84
CS3802,16/9/2021,42
CS5409,16/9/2021,55
CS2851,16/9/2021,63
CS1640,16/9/2021,43
CS4642,16/9/2021,101
CS2418,16/9/2021,96
CS5479,16/9/2021,44
CS2341,16/9/2021,87
CS4443,16/9/2021,35
CS3006,16/9/2021,72
CS2934,16/9/2021,78
CS2435,16/9/2021,98
CS5131,16/9/2021,73
CS3036,16/9/2021,54
CS4439,16/9/2021,73
CS3893,16/9/2021,45
CS2771,16/9/2021,74
CS2731,16/9/2021,105
CS4463,16/9/2021,77
CS2718,16/9/2021,66
CS4668,16/9/2021,61
CS2241,16/9/2021,67
CS1901,16/9/2021,78
CS3971,16/9/2021,74
CS2127,16/9/2021,38
CS2604,16/9/2021,72
CS5157,16/9/2021,66
CS2936,16/9/2021,84
CS2382,16/9/2021,35
CS5096,16/9/2021,102
CS5749,16/9/2021,92
CS2801,16/9/2021,43
CS1844,16/9/2021,100
CS5295,16/9/2021,104
CS3899,16/9/2021,105
CS2359,16/9/2021,80
CS1173,16/9/2021,98
CS3987,16/9/2021,95
CS4615,16/9/2021,72
CS3819,16/9/2021,49
CS4731,16/9/2021,52
CS1890,16/9/2021,55
CS5063,16/9/2021,70
CS2036,16/9/2021,83
CS4608,16/9/2021,45
CS3871,16/9/2021,42
CS3513,16/9/2021,56
CS5626,16/9/2021,92
CS4047,16/9/2021,76
CS5589,16/9/2021,48
CS1230,16/9/2021,79
CS3236,16/9/2021,81
CS3768,16/9/2021,66
CS1248,16/9/2021,44
CS1570,16/9/2021,92
CS1333,16/9/2021,49
CS2967,16/9/2021,56
CS3842,16/9/2021,70
CS4759,16/9/2021,45
CS1252,16/9/2021,80
CS3072,16/9/2021,35
CS2541,16/9/2021,77
CS7545,16/9/2021,77
CS7933,16/9/2021,38
CS8851,16/9/2021,42
CS7640,16/9/2021,32
CS8341,16/9/2021,26
CS8934,16/9/2021,18
CS8435,16/9/2021,17
CS8771,16/9/2021,39
CS8731,16/9/2021,29
CS8718,16/9/2021,25
CS8241,16/9/2021,39
CS7901,16/9/2021,66
CS8604,16/9/2021,67
CS8382,16/9/2021,53
CS8801,16/9/2021,75
CS8359,16/9/2021,35
CS7173,16/9/2021,16
CS7890,16/9/2021,47
CS8036,16/9/2021,44
CS7230,16/9/2021,77
CS7570,16/9/2021,41
CS7333,16/9/2021,49
CS8967,16/9/2021,66
CS7252,16/9/2021,12
CS4667,17/9/2021,66
CS3692,17/9/2021,48
CS3407,17/9/2021,62
CS5201,17/9/2021,100
CS4160,17/9/2021,47
CS1801,17/9/2021,55
CS4887,17/9/2021,65
CS1817,17/9/2021,67
CS5880,17/9/2021,56
CS4358,17/9/2021,51
CS3963,17/9/2021,61
CS3928,17/9/2021,82
CS3830,17/9/2021,94
CS6099,17/9/2021,94
CS4638,17/9/2021,40
CS5872,17/9/2021,101
CS4932,17/9/2021,55
CS2271,17/9/2021,78
CS5691,17/9/2021,82
CS2555,17/9/2021,104
CS1833,17/9/2021,67
CS4679,17/9/2021,75
CS1201,17/9/2021,95
CS4137,17/9/2021,71
CS4389,17/9/2021,76
CS3265,17/9/2021,52
CS4054,17/9/2021,69
CS3764,17/9/2021,50
CS4385,17/9/2021,100
CS5081,17/9/2021,88
CS4555,17/9/2021,99
CS3121,17/9/2021,92
CS3495,17/9/2021,79
CS3807,17/9/2021,43
CS3434,17/9/2021,67
CS1351,17/9/2021,46
CS2167,17/9/2021,51
CS4194,17/9/2021,71
CS5330,17/9/2021,53
CS4429,17/9/2021,78
CS1529,17/9/2021,60
CS3152,17/9/2021,38
CS2412,17/9/2021,42
CS2241,17/9/2021,66
CS2982,17/9/2021,53
CS4719,17/9/2021,66
CS5980,17/9/2021,53
CS5397,17/9/2021,61
CS1695,17/9/2021,99
CS2927,17/9/2021,39
CS1386,17/9/2021,36
CS4409,17/9/2021,42
CS4489,17/9/2021,67
CS3507,17/9/2021,73
CS4347,17/9/2021,92
CS5343,17/9/2021,101
CS2018,17/9/2021,85
CS5588,17/9/2021,68
CS3917,17/9/2021,82
CS5397,17/9/2021,55
CS4666,17/9/2021,50
CS1790,17/9/2021,89
CS5241,17/9/2021,37
CS2862,17/9/2021,75
CS1769,17/9/2021,54
CS3971,17/9/2021,84
CS3624,17/9/2021,101
CS5182,17/9/2021,71
CS2481,17/9/2021,46
CS2837,17/9/2021,43
CS2101,17/9/2021,61
CS4022,17/9/2021,105
CS3209,17/9/2021,89
CS2385,17/9/2021,48
CS6042,17/9/2021,37
CS5846,17/9/2021,58
CS4021,17/9/2021,36
CS2662,17/9/2021,46
CS4565,17/9/2021,82
CS2729,17/9/2021,68
CS2939,17/9/2021,61
CS3309,17/9/2021,80
CS5808,17/9/2021,93
CS3784,17/9/2021,94
CS7801,17/9/2021,56
CS8555,17/9/2021,21
CS7833,17/9/2021,19
CS7351,17/9/2021,57
CS8167,17/9/2021,64
CS7529,17/9/2021,37
CS8412,17/9/2021,32
CS8241,17/9/2021,48
CS8982,17/9/2021,31
CS7386,17/9/2021,23
CS8018,17/9/2021,11
CS8862,17/9/2021,79
CS7769,17/9/2021,56
CS8481,17/9/2021,65
CS8837,17/9/2021,12
CS8101,17/9/2021,28
CS8385,17/9/2021,47
CS8662,17/9/2021,57
CS8729,17/9/2021,57
CS8939,17/9/2021,62
CS3195,18/9/2021,43
CS2916,18/9/2021,104
CS2442,18/9/2021,94
CS4608,18/9/2021,84
CS5773,18/9/2021,73
CS4603,18/9/2021,90
CS3161,18/9/2021,74
CS4665,18/9/2021,86
CS2143,18/9/2021,90
CS4767,18/9/2021,39
CS5836,18/9/2021,69
CS5655,18/9/2021,96
CS3563,18/9/2021,70
CS5953,18/9/2021,75
CS5801,18/9/2021,49
CS4475,18/9/2021,95
CS5390,18/9/2021,93
CS3767,18/9/2021,53
CS2621,18/9/2021,74
CS2821,18/9/2021,66
CS2429,18/9/2021,52
CS1517,18/9/2021,88
CS1126,18/9/2021,67
CS3613,18/9/2021,90
CS4370,18/9/2021,67
CS3415,18/9/2021,89
CS3005,18/9/2021,71
CS2024,18/9/2021,57
CS5048,18/9/2021,46
CS1138,18/9/2021,81
CS6076,18/9/2021,44
CS2315,18/9/2021,55
CS1900,18/9/2021,59
CS1593,18/9/2021,57
CS4917,18/9/2021,47
CS3436,18/9/2021,61
CS4966,18/9/2021,88
CS1880,18/9/2021,70
CS5154,18/9/2021,99
CS5114,18/9/2021,55
CS5812,18/9/2021,83
CS3161,18/9/2021,95
CS3557,18/9/2021,87
CS4201,18/9/2021,62
CS4276,18/9/2021,45
CS4457,18/9/2021,70
CS5403,18/9/2021,48
CS4528,18/9/2021,105
CS3168,18/9/2021,69
CS3892,18/9/2021,38
CS3371,18/9/2021,70
CS2552,18/9/2021,44
CS3136,18/9/2021,39
CS3884,18/9/2021,78
CS5717,18/9/2021,39
CS1892,18/9/2021,78
CS2424,18/9/2021,67
CS5140,18/9/2021,48
CS6029,18/9/2021,50
CS2113,18/9/2021,76
CS5435,18/9/2021,96
CS1303,18/9/2021,95
CS2403,18/9/2021,79
CS1504,18/9/2021,76
CS2016,18/9/2021,50
CS2442,18/9/2021,63
CS2457,18/9/2021,85
CS2176,18/9/2021,101
CS8442,18/9/2021,60
CS8143,18/9/2021,33
CS8621,18/9/2021,30
CS8821,18/9/2021,44
CS7126,18/9/2021,53
CS8024,18/9/2021,77
CS7138,18/9/2021,77
CS8315,18/9/2021,37
CS7900,18/9/2021,44
CS7593,18/9/2021,40
CS7880,18/9/2021,68
CS8424,18/9/2021,62
CS8113,18/9/2021,71
CS7303,18/9/2021,68
CS7504,18/9/2021,54
CS8016,18/9/2021,48
CS8442,18/9/2021,56
CS2729,19/9/2021,72
CS1605,19/9/2021,86
CS5429,19/9/2021,59
CS5154,19/9/2021,47
CS5061,19/9/2021,103
CS2852,19/9/2021,58
CS4384,19/9/2021,37
CS5990,19/9/2021,44
CS4910,19/9/2021,94
CS5239,19/9/2021,87
CS1335,19/9/2021,50
CS4023,19/9/2021,65
CS5407,19/9/2021,56
CS2578,19/9/2021,50
CS1387,19/9/2021,45
CS1591,19/9/2021,57
CS3651,19/9/2021,72
CS2081,19/9/2021,73
CS1502,19/9/2021,101
CS2038,19/9/2021,63
CS1202,19/9/2021,81
CS1583,19/9/2021,45
CS4524,19/9/2021,70
CS2079,19/9/2021,66
CS3998,19/9/2021,104
CS4582,19/9/2021,84
CS1140,19/9/2021,71
CS3310,19/9/2021,43
CS6021,19/9/2021,93
CS1974,19/9/2021,54
CS3279,19/9/2021,58
CS4785,19/9/2021,92
CS2881,19/9/2021,67
CS5759,19/9/2021,89
CS2717,19/9/2021,70
CS3485,19/9/2021,57
CS3182,19/9/2021,40
CS5395,19/9/2021,79
CS1782,19/9/2021,54
CS1811,19/9/2021,96
CS5146,19/9/2021,40
CS3766,19/9/2021,48
CS2209,19/9/2021,50
CS5046,19/9/2021,63
CS4182,19/9/2021,69
CS4565,19/9/2021,37
CS3824,19/9/2021,79
CS4203,19/9/2021,43
CS5074,19/9/2021,70
CS4333,19/9/2021,36
CS4030,19/9/2021,55
CS1531,19/9/2021,55
CS2811,19/9/2021,41
CS3631,19/9/2021,67
CS1701,19/9/2021,40
CS4087,19/9/2021,90
CS4784,19/9/2021,56
CS5901,19/9/2021,95
CS1361,19/9/2021,67
CS1362,19/9/2021,65
CS5729,19/9/2021,52
CS4221,19/9/2021,54
CS1227,19/9/2021,64
CS4291,19/9/2021,63
CS5827,19/9/2021,49
CS5282,19/9/2021,61
CS1225,19/9/2021,93
CS1513,19/9/2021,89
CS5855,19/9/2021,46
CS4797,19/9/2021,98
CS2248,19/9/2021,57
CS5360,19/9/2021,98
CS2480,19/9/2021,65
CS4082,19/9/2021,67
CS2630,19/9/2021,35
CS1596,19/9/2021,83
CS8729,19/9/2021,13
CS8578,19/9/2021,54
CS7591,19/9/2021,69
CS8081,19/9/2021,28
CS7502,19/9/2021,18
CS7583,19/9/2021,79
CS8079,19/9/2021,41
CS7974,19/9/2021,33
CS8881,19/9/2021,55
CS8717,19/9/2021,52
CS8209,19/9/2021,58
CS7531,19/9/2021,21
CS8811,19/9/2021,62
CS7701,19/9/2021,39
CS7362,19/9/2021,44
CS7227,19/9/2021,76
CS7225,19/9/2021,52
CS7513,19/9/2021,61
CS3981,20/9/2021,74
CS1904,20/9/2021,49
CS1480,20/9/2021,40
CS3501,20/9/2021,79
CS3286,20/9/2021,52
CS5311,20/9/2021,56
CS3134,20/9/2021,49
CS5026,20/9/2021,48
CS3402,20/9/2021,74
CS5034,20/9/2021,68
CS4465,20/9/2021,44
CS3897,20/9/2021,79
CS4410,20/9/2021,92
CS5312,20/9/2021,82
CS4139,20/9/2021,40
CS4447,20/9/2021,50
CS3641,20/9/2021,86
CS1704,20/9/2021,53
CS4301,20/9/2021,87
CS1305,20/9/2021,41
CS5817,20/9/2021,87
CS5031,20/9/2021,72
CS3082,20/9/2021,53
CS4371,20/9/2021,83
CS5714,20/9/2021,40
CS2498,20/9/2021,45
CS1939,20/9/2021,95
CS5109,20/9/2021,96
CS1510,20/9/2021,49
CS5668,20/9/2021,89
CS3384,20/9/2021,97
CS1925,20/9/2021,89
CS2117,20/9/2021,96
CS3734,20/9/2021,64
CS2874,20/9/2021,62
CS1772,20/9/2021,91
CS5447,20/9/2021,88
CS5270,20/9/2021,77
CS4925,20/9/2021,58
CS4117,20/9/2021,65
CS2692,20/9/2021,102
CS1840,20/9/2021,60
CS4862,20/9/2021,65
CS1234,20/9/2021,36
CS4217,20/9/2021,71
CS5556,20/9/2021,46
CS3987,20/9/2021,99
CS4337,20/9/2021,35
CS3753,20/9/2021,56
CS1748,20/9/2021,78
CS2338,20/9/2021,93
CS3450,20/9/2021,40
CS1262,20/9/2021,56
CS2414,20/9/2021,90
CS6080,20/9/2021,92
CS2092,20/9/2021,91
CS5534,20/9/2021,57
CS3034,20/9/2021,71
CS2872,20/9/2021,73
CS3420,20/9/2021,103
CS4276,20/9/2021,99
CS1273,20/9/2021,49
CS4702,20/9/2021,38
CS5047,20/9/2021,71
CS5738,20/9/2021,100
CS2024,20/9/2021,99
CS2374,20/9/2021,68
CS3283,20/9/2021,41
CS4857,20/9/2021,55
CS5163,20/9/2021,98
CS3590,20/9/2021,70
CS4060,20/9/2021,75
CS3569,20/9/2021,68
CS2525,20/9/2021,80
CS3273,20/9/2021,70
CS2594,20/9/2021,89
CS2222,20/9/2021,96
CS1186,20/9/2021,88
CS5410,20/9/2021,65
CS1443,20/9/2021,40
CS3536,20/9/2021,46
CS3904,20/9/2021,57
CS5778,20/9/2021,100
CS2166,20/9/2021,45
CS1196,20/9/2021,55
CS4695,20/9/2021,65
CS5228,20/9/2021,59
CS7904,20/9/2021,67
CS7480,20/9/2021,48
CS7704,20/9/2021,49
CS7305,20/9/2021,18
CS7510,20/9/2021,57
CS7925,20/9/2021,33
CS8874,20/9/2021,19
CS8692,20/9/2021,62
CS7234,20/9/2021,40
CS7748,20/9/2021,59
CS8338,20/9/2021,76
CS7262,20/9/2021,27
CS8414,20/9/2021,67
CS7273,20/9/2021,36
CS8374,20/9/2021,48
CS8525,20/9/2021,22
CS8594,20/9/2021,68
CS8222,20/9/2021,30
CS7186,20/9/2021,79
CS7443,20/9/2021,19
CS3404,21/9/2021,84
CS3235,21/9/2021,55
CS6022,21/9/2021,90
CS2754,21/9/2021,104
CS6077,21/9/2021,86
CS3337,21/9/2021,55
CS4442,21/9/2021,64
CS4804,21/9/2021,80
CS1343,21/9/2021,53
CS5417,21/9/2021,91
CS1617,21/9/2021,101
CS1800,21/9/2021,41
CS1362,21/9/2021,96
CS5733,21/9/2021,89
CS3171,21/9/2021,102
CS1535,21/9/2021,87
CS5976,21/9/2021,59
CS3604,21/9/2021,42
CS4953,21/9/2021,63
CS3410,21/9/2021,52
CS1166,21/9/2021,104
CS4102,21/9/2021,84
CS4794,21/9/2021,74
CS4868,21/9/2021,90
CS2535,21/9/2021,96
CS3162,21/9/2021,65
CS4955,21/9/2021,42
CS3324,21/9/2021,47
CS1742,21/9/2021,55
CS3858,21/9/2021,71
CS2387,21/9/2021,91
CS4833,21/9/2021,79
CS2528,21/9/2021,74
CS1342,21/9/2021,94
CS3617,21/9/2021,98
CS4392,21/9/2021,75
CS5813,21/9/2021,105
CS3518,21/9/2021,79
CS4503,21/9/2021,67
CS3877,21/9/2021,43
CS3614,21/9/2021,62
CS5465,21/9/2021,58
CS3270,21/9/2021,47
CS5596,21/9/2021,54
CS5565,21/9/2021,64
CS1167,21/9/2021,69
CS1912,21/9/2021,74
CS5197,21/9/2021,93
CS2647,21/9/2021,100
CS2018,21/9/2021,45
CS3258,21/9/2021,84
CS3067,21/9/2021,99
CS4713,21/9/2021,85
CS4142,21/9/2021,77
CS5908,21/9/2021,69
CS5229,21/9/2021,100
CS5762,21/9/2021,78
CS5120,21/9/2021,89
CS4172,21/9/2021,43
CS1250,21/9/2021,79
CS3432,21/9/2021,79
CS3334,21/9/2021,66
CS4707,21/9/2021,90
CS1614,21/9/2021,58
CS1541,21/9/2021,105
CS3325,21/9/2021,83
CS4056,21/9/2021,87
CS1970,21/9/2021,68
CS2484,21/9/2021,43
CS5300,21/9/2021,74
CS6069,21/9/2021,99
CS1302,21/9/2021,87
CS4195,21/9/2021,80
CS2957,21/9/2021,66
CS4549,21/9/2021,56
CS2872,21/9/2021,66
CS3592,21/9/2021,91
CS8754,21/9/2021,17
CS7343,21/9/2021,22
CS7617,21/9/2021,67
CS7800,21/9/2021,42
CS7362,21/9/2021,29
CS7535,21/9/2021,15
CS8535,21/9/2021,13
CS7742,21/9/2021,24
CS8387,21/9/2021,50
CS7342,21/9/2021,70
CS7167,21/9/2021,77
CS7912,21/9/2021,72
CS7250,21/9/2021,10
CS7541,21/9/2021,16
CS7970,21/9/2021,70
CS7302,21/9/2021,34
CS3055,22/9/2021,76
CS4843,22/9/2021,63
CS2833,22/9/2021,71
CS3649,22/9/2021,85
CS2787,22/9/2021,100
CS5584,22/9/2021,81
CS3040,22/9/2021,69
CS6060,22/9/2021,62
CS1453,22/9/2021,83
CS2103,22/9/2021,77
CS4503,22/9/2021,79
CS4964,22/9/2021,74
CS3314,22/9/2021,58
CS4622,22/9/2021,96
CS3667,22/9/2021,77
CS2551,22/9/2021,67
CS3270,22/9/2021,59
CS3466,22/9/2021,101
CS1488,22/9/2021,103
CS6083,22/9/2021,48
CS1267,22/9/2021,47
CS1863,22/9/2021,86
CS3725,22/9/2021,92
CS4957,22/9/2021,39
CS1993,22/9/2021,43
CS2325,22/9/2021,78
CS2145,22/9/2021,77
CS4225,22/9/2021,85
CS4076,22/9/2021,47
CS1615,22/9/2021,79
CS5482,22/9/2021,92
CS2670,22/9/2021,51
CS5076,22/9/2021,64
CS1614,22/9/2021,91
CS5723,22/9/2021,82
CS2588,22/9/2021,54
CS5395,22/9/2021,66
CS4418,22/9/2021,60
CS5623,22/9/2021,63
CS6049,22/9/2021,44
CS4946,22/9/2021,99
CS2193,22/9/2021,101
CS5927,22/9/2021,41
CS5811,22/9/2021,43
CS1296,22/9/2021,51
CS4562,22/9/2021,46
CS4740,22/9/2021,90
CS5184,22/9/2021,35
CS1618,22/9/2021,50
CS2896,22/9/2021,87
CS3943,22/9/2021,41
CS5651,22/9/2021,92
CS4697,22/9/2021,39
CS5993,22/9/2021,36
CS3025,22/9/2021,68
CS1355,22/9/2021,53
CS1119,22/9/2021,88
CS4773,22/9/2021,90
CS5162,22/9/2021,96
CS5616,22/9/2021,84
CS5595,22/9/2021,54
CS3864,22/9/2021,44
CS1382,22/9/2021,67
CS1149,22/9/2021,48
CS6025,22/9/2021,55
CS8833,22/9/2021,35
CS8787,22/9/2021,57
CS8103,22/9/2021,26
CS8325,22/9/2021,72
CS8145,22/9/2021,47
CS7615,22/9/2021,42
CS8670,22/9/2021,24
CS7614,22/9/2021,26
CS8588,22/9/2021,69
CS7296,22/9/2021,55
CS8896,22/9/2021,31
CS7355,22/9/2021,22
CS7119,22/9/2021,15
CS5354,23/9/2021,83
CS1882,23/9/2021,104
CS2252,23/9/2021,95
CS4271,23/9/2021,50
CS3697,23/9/2021,45
CS3530,23/9/2021,103
CS2783,23/9/2021,65
CS5115,23/9/2021,50
CS1448,23/9/2021,79
CS3045,23/9/2021,49
CS1850,23/9/2021,99
CS1752,23/9/2021,104
CS4985,23/9/2021,101
CS1285,23/9/2021,37
CS4479,23/9/2021,95
CS3158,23/9/2021,78
CS2272,23/9/2021,79
CS4456,23/9/2021,59
CS2384,23/9/2021,40
CS5990,23/9/2021,50
CS1233,23/9/2021,65
CS2834,23/9/2021,84
CS4995,23/9/2021,39
CS2892,23/9/2021,55
CS5433,23/9/2021,56
CS3518,23/9/2021,42
CS1426,23/9/2021,62
CS1682,23/9/2021,67
CS3253,23/9/2021,47
CS5088,23/9/2021,68
CS1623,23/9/2021,38
CS4493,23/9/2021,89
CS3672,23/9/2021,98
CS3258,23/9/2021,95
CS1749,23/9/2021,76
CS2519,23/9/2021,85
CS5183,23/9/2021,80
CS2312,23/9/2021,79
CS2721,23/9/2021,95
CS5478,23/9/2021,54
CS2089,23/9/2021,74
CS1616,23/9/2021,94
CS1406,23/9/2021,63
CS5014,23/9/2021,46
CS4092,23/9/2021,53
CS3548,23/9/2021,74
CS2790,23/9/2021,48
CS2541,23/9/2021,76
CS6079,23/9/2021,79
CS3462,23/9/2021,101
CS5659,23/9/2021,42
CS5295,23/9/2021,101
CS3353,23/9/2021,51
CS3351,23/9/2021,79
CS5636,23/9/2021,50
CS5408,23/9/2021,69
CS1969,23/9/2021,87
CS3304,23/9/2021,102
CS5481,23/9/2021,36
CS5138,23/9/2021,103
CS4282,23/9/2021,80
CS4727,23/9/2021,102
CS2219,23/9/2021,86
CS3417,23/9/2021,82
CS5559,23/9/2021,103
CS4708,23/9/2021,35
CS1526,23/9/2021,100
CS4215,23/9/2021,95
CS5424,23/9/2021,87
CS3344,23/9/2021,81
CS2425,23/9/2021,65
CS5057,23/9/2021,90
CS2438,23/9/2021,83
CS7882,23/9/2021,34
CS8252,23/9/2021,57
CS8783,23/9/2021,55
CS7448,23/9/2021,56
CS7850,23/9/2021,51
CS7752,23/9/2021,45
CS7285,23/9/2021,21
CS8272,23/9/2021,74
CS8384,23/9/2021,15
CS7233,23/9/2021,63
CS8834,23/9/2021,62
CS8892,23/9/2021,53
CS7682,23/9/2021,41
CS7623,23/9/2021,55
CS7749,23/9/2021,15
CS8519,23/9/2021,19
CS8312,23/9/2021,49
CS7616,23/9/2021,46
CS7406,23/9/2021,19
CS8790,23/9/2021,17
CS8541,23/9/2021,71
CS8219,23/9/2021,15
CS7526,23/9/2021,44
CS2269,24/9/2021,53
CS1629,24/9/2021,53
CS2249,24/9/2021,51
CS1880,24/9/2021,49
CS2166,24/9/2021,46
CS3858,24/9/2021,56
CS2223,24/9/2021,63
CS5888,24/9/2021,94
CS4137,24/9/2021,71
CS3794,24/9/2021,44
CS4453,24/9/2021,86
CS1158,24/9/2021,54
CS4876,24/9/2021,35
CS4769,24/9/2021,51
CS2068,24/9/2021,61
CS2615,24/9/2021,52
CS5062,24/9/2021,105
CS3104,24/9/2021,73
CS5945,24/9/2021,68
CS3983,24/9/2021,60
CS5732,24/9/2021,97
CS2783,24/9/2021,99
CS4955,24/9/2021,61
CS2336,24/9/2021,63
CS3697,24/9/2021,94
CS3302,24/9/2021,81
CS3775,24/9/2021,73
CS4902,24/9/2021,67
CS3595,24/9/2021,83
CS4299,24/9/2021,76
CS1516,24/9/2021,89
CS1853,24/9/2021,104
CS2085,24/9/2021,89
CS3194,24/9/2021,77
CS2260,24/9/2021,60
CS4463,24/9/2021,77
CS2639,24/9/2021,64
CS2182,24/9/2021,69
CS6107,24/9/2021,95
CS4655,24/9/2021,48
CS2890,24/9/2021,64
CS3975,24/9/2021,99
CS1459,24/9/2021,67
CS5999,24/9/2021,39
CS2541,24/9/2021,50
CS4550,24/9/2021,95
CS3386,24/9/2021,51
CS2254,24/9/2021,38
CS5839,24/9/2021,36
CS5460,24/9/2021,62
CS2690,24/9/2021,47
CS4664,24/9/2021,104
CS2109,24/9/2021,41
